dataset,model,policy,policy_key,seed,n_stream_rows,n_init_train_rows,scorer,n_alarms,n_adaptations,n_skip,n_nudge,n_rebuild,n_degraded,n_alarms_deferred,n_alarms_coalesced,n_alarms_unserved,n_reference_carried,n_nudge_attempts,n_nudge_successes,n_adaptations_with_placeholders,total_placeholder_rows,initial_placeholder_rows,n_adaptations_on_falling_error,work_units_on_falling_error,total_work_units,total_estimators_fitted,total_rows_processed,total_passes,total_wall_clock_s,total_energy_kwh,initial_work_units,final_prequential_accuracy,mean_prequential_accuracy,final_prequential_balanced_accuracy,mean_prequential_balanced_accuracy,model_size_unit,initial_model_size,final_model_size,initial_n_nodes,final_n_nodes,inference_unit,initial_inference_units,final_inference_units,inference_growth,initial_predict_us_per_row,final_predict_us_per_row,run_wall_clock_s,config_json
insects_incremental,rf,AlwaysRebuild,always_rebuild,4,51317,4560,balanced_accuracy,7,7,0,0,7,0,0,0,0,0,0,,0,0,0,0,0,700000,700,7000,700,3.22355499999685,,456000,0.698,0.6310969074575676,0.6971703246987486,0.6310997614304688,trees,100,100,189946,37430,node_visits,1247.098,1014.79,0.8137211349869858,25.827099998423364,18.938599998364225,6.6903023999984725,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,rf,MechanismSelector,mechanism_selector,4,51317,4560,balanced_accuracy,7,7,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,728000,735,12600,735,3.14543030000641,,456000,0.698,0.6310969074575676,0.6971703246987486,0.6310997614304688,trees,100,100,189946,37430,node_visits,1247.098,1014.79,0.8137211349869858,24.340800002391916,17.99060000485042,6.660398800006078,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,rf,FixedSchedule(k=3),fixed_schedule,4,51317,4560,balanced_accuracy,4,4,0,3,1,0,0,0,0,0,3,,0,0,0,0,0,112000,115,3400,115,0.511250999996264,,456000,0.578,0.4061617008009042,0.5762990721024278,0.4061599952707005,trees,100,100,189946,39514,node_visits,1247.098,984.274,0.7892515263435592,26.773400000820402,18.13620000029914,3.9076900000000023,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,sgd,AlwaysRebuild,always_rebuild,4,51317,4560,balanced_accuracy,1,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,131000,0,1000,131,0.12911950000125216,,738720,0.222,0.24122610440984468,0.22258555092850965,0.24122465813809194,params,204,204,,,params_read,204.0,204.0,1.0,0.23990000045159832,0.22530000569531694,0.6718996999989031,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,sgd,MechanismSelector,mechanism_selector,4,51317,4560,balanced_accuracy,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,131800,0,1800,132,0.062198700004955754,,738720,0.222,0.24122610440984468,0.22258555092850965,0.24122465813809194,params,204,204,,,params_read,204.0,204.0,1.0,0.32720000308472663,0.2477999951224774,0.6159559000006993,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,sgd,FixedSchedule(k=3),fixed_schedule,4,51317,4560,balanced_accuracy,1,1,0,1,0,0,0,0,0,0,1,,0,0,0,0,0,800,0,800,1,0.003741199994692579,,738720,0.212,0.2302745678819884,0.21084732068217774,0.2302802691562876,params,204,204,,,params_read,204.0,204.0,1.0,0.5361000003176741,0.25380000442964956,0.5476849000042421,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
covtype,rf,AlwaysRebuild,always_rebuild,4,90000,8000,balanced_accuracy,88,88,0,0,88,0,0,0,0,3,0,,85,396,0,3,212800,6740800,8800,67408,8800,19.26191590003873,,800000,0.921,0.8967666666666667,0.6031020311026901,0.579512910115838,trees,100,100,288384,8736,node_visits,1599.646,622.122,0.3889122968456771,18.01990000240039,14.762799997697584,24.61107120000088,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
covtype,rf,MechanismSelector,mechanism_selector,4,90000,8000,balanced_accuracy,111,111,33,3,75,7,1,0,0,7,71,3,77,694,0,9,272400,5338880,7855,93000,7855,16.109271499997703,,800000,0.921,0.8895,0.6031020311026901,0.818191496180729,trees,100,100,288384,8736,node_visits,1599.646,622.122,0.3889122968456771,18.5059000068577,12.293100000533741,23.120728400004737,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
covtype,rf,FixedSchedule(k=3),fixed_schedule,4,90000,8000,balanced_accuracy,138,138,0,92,46,0,1,0,0,20,92,,136,647,0,18,249705,1839185,5060,57225,5060,9.48098409998056,,800000,0.914,0.8789444444444444,0.5791297104831993,0.8101856861133655,trees,100,100,288384,3500,node_visits,1599.646,525.218,0.3283338938740196,17.58230000268668,10.482799996680114,16.997326999997313,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
covtype,sgd,AlwaysRebuild,always_rebuild,4,90000,8000,balanced_accuracy,178,178,0,0,178,0,43,0,0,111,0,,175,840,0,73,15312000,49696928,0,51192,175252,24.50096639993717,,1592000,0.766,0.5370222222222222,0.37126891287036273,0.3834173600569236,params,385,385,,,params_read,385.0,385.0,1.0,0.2615999983390793,0.27209999825572595,26.68187890000263,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
covtype,sgd,MechanismSelector,mechanism_selector,4,90000,8000,balanced_accuracy,217,217,68,8,141,120,33,0,0,108,29,8,140,691,0,105,8768201,28051172,0,40340,140081,15.258792499989795,,1592000,0.817,0.5496222222222222,0.4220830930609331,0.30437172804380763,params,385,385,,,params_read,385.0,385.0,1.0,0.2733000001171604,0.2777999980025925,17.629656199998863,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
covtype,sgd,FixedSchedule(k=3),fixed_schedule,4,90000,8000,balanced_accuracy,253,253,0,169,84,0,43,0,0,127,169,,84,403,0,109,9021928,26164706,0,62834,84169,13.506284299968684,,1592000,0.806,0.7641222222222223,0.38801933163083174,0.39321539629195595,params,385,385,,,params_read,385.0,385.0,1.0,0.26000000070780516,0.2564999958849512,16.034435100002156,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
elec2,xgb,AlwaysRebuild,always_rebuild,0,40781,3624,accuracy,74,74,0,0,74,0,0,0,0,11,0,,0,0,0,20,919200,3742400,7400,37424,7400,8.837496400010423,,362400,0.827,0.7420367327922317,0.8366504493574008,0.7332180228413645,rounds,100,100,4628,2056,node_visits,569.399,445.83,0.782983461509416,3.935799999453593,3.090199999860488,10.072302599997784,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
elec2,xgb,MechanismSelector,mechanism_selector,0,40781,3624,accuracy,71,71,23,5,43,16,1,0,0,10,32,5,0,0,0,26,80000,2051495,4460,35011,4460,5.940481200028444,,362400,0.551,0.7126112650499007,0.5787992495309568,0.7065154278400612,rounds,100,100,4628,952,node_visits,569.399,341.522,0.5997938176919875,3.8305000052787364,2.5173999965772964,7.203171999994083,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
elec2,xgb,FixedSchedule(k=3),fixed_schedule,0,40781,3624,accuracy,52,52,0,35,17,0,1,0,0,4,35,,0,0,0,11,115490,1032595,1875,27843,1875,2.966149800035055,,362400,0.876,0.7359799906819352,0.8745294502854434,0.729698439819628,rounds,100,105,4628,1305,node_visits,569.399,379.623,0.6667082309593098,3.606700003729202,2.92059999628691,4.098339599993778,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
elec2,gnb,AlwaysRebuild,always_rebuild,0,40781,3624,accuracy,77,77,0,0,77,0,1,0,0,7,0,,0,0,0,17,7376,36948,0,36948,77,0.07384180002554785,,3624,0.741,0.6810524508962507,0.7433801639943594,0.6678119859634271,params,34,34,,,params_read,34.0,34.0,1.0,0.4135000053793192,0.2642999970703386,0.38006360000144923,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
elec2,gnb,MechanismSelector,mechanism_selector,0,40781,3624,accuracy,66,66,13,13,40,14,0,0,0,10,39,13,0,0,0,19,1312,36049,0,36049,79,0.08302659997571027,,3624,0.683,0.672690713812805,0.6875128057819864,0.6495440700401959,params,34,34,,,params_read,34.0,34.0,1.0,0.25720000121509656,0.4369000016595237,0.40713799999502953,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
elec2,gnb,FixedSchedule(k=3),fixed_schedule,0,40781,3624,accuracy,81,81,0,54,27,0,1,0,0,15,54,,0,0,0,26,10020,33970,0,33970,81,0.07325020001007942,,3624,0.638,0.6892915818641033,0.6460943871504272,0.6751341647430442,params,34,34,,,params_read,34.0,34.0,1.0,0.2701999983401038,0.27380000392440706,0.39127600000210805,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_abrupt,xgb,AlwaysRebuild,always_rebuild,0,47564,4227,balanced_accuracy,9,9,0,0,9,0,0,0,0,0,0,,0,0,0,1,100000,900000,900,9000,900,9.334207299987611,,422700,0.39,0.5604448742746615,0.4344803614876607,0.5608586746253009,rounds,100,100,29416,11532,node_visits,3673.036,2357.422,0.6418183758612767,18.21320000453852,13.439499998639803,13.350780900000245,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_abrupt,xgb,MechanismSelector,mechanism_selector,0,47564,4227,balanced_accuracy,11,11,5,1,5,0,0,0,0,0,6,1,4,15,0,4,0,476575,530,8979,530,4.606396000017412,,422700,0.45,0.45650071482633925,0.35811283454987836,0.4539220111710304,rounds,100,105,29416,3502,node_visits,3673.036,1294.357,0.35239431358690737,18.255599999974947,9.120900002017152,8.543656300003931,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_abrupt,xgb,FixedSchedule(k=3),fixed_schedule,0,47564,4227,balanced_accuracy,11,11,0,8,3,0,0,0,0,0,8,,3,10,0,2,196000,325405,340,8841,340,5.53590599999734,,422700,0.489,0.4942603649819191,0.5841599322210635,0.49527412446460356,rounds,100,110,29416,15468,node_visits,3673.036,2874.613,0.7826258713500222,18.1391000005533,16.841799995745532,10.120974299999943,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_abrupt,gnb,AlwaysRebuild,always_rebuild,0,47564,4227,balanced_accuracy,10,10,0,0,10,0,0,0,0,0,0,,3,4,0,2,2000,9384,0,9384,10,0.018300999981875066,,4227,0.299,0.5725548734336894,0.7058361574556831,0.5733682680547112,params,402,402,,,params_read,402.0,402.0,1.0,0.8744000006117858,1.0125000044354238,0.2174760999987484,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_abrupt,gnb,MechanismSelector,mechanism_selector,0,47564,4227,balanced_accuracy,11,11,8,1,2,1,0,0,0,1,2,1,1,1,0,4,0,2728,0,2728,4,0.005636299996695016,,4227,0.233,0.4051803885291397,0.49015250260688215,0.4023382415452221,params,402,402,,,params_read,402.0,402.0,1.0,1.0270999991917051,1.0612999976729043,0.2001596999980393,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_abrupt,gnb,FixedSchedule(k=3),fixed_schedule,0,47564,4227,balanced_accuracy,11,11,0,8,3,0,0,0,0,0,8,,0,0,0,7,5886,9086,0,9086,11,0.017292800002906006,,4227,0.21,0.41750063072912286,0.6685132082029892,0.4161156070580471,params,402,402,,,params_read,402.0,402.0,1.0,0.9977000008802861,1.1413999964133836,0.23200750000250991,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,xgb,AlwaysRebuild,always_rebuild,0,21735,1932,balanced_accuracy,7,7,0,0,7,0,0,0,0,1,0,,5,11,1,0,0,588800,700,5888,700,5.045220899999549,,193200,0.608,0.5131354957441914,0.5353198653198653,0.5092618247809012,rounds,100,100,8232,6928,node_visits,1833.129,1732.201,0.9449422271973222,10.743599996203557,10.686000001442153,6.786130700005742,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,xgb,MechanismSelector,mechanism_selector,0,21735,1932,balanced_accuracy,5,5,0,1,4,0,0,0,0,0,5,1,3,13,1,0,0,405855,425,7755,425,4.10167299999739,,193200,0.521,0.3899240855762595,0.2540978411566647,0.3967950636678477,rounds,100,100,8232,13408,node_visits,1833.129,2566.164,1.399881841376139,11.822299995401409,14.708800001244526,5.864614899997832,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,xgb,FixedSchedule(k=3),fixed_schedule,0,21735,1932,balanced_accuracy,7,7,0,5,2,0,0,0,0,0,5,,5,13,1,0,0,216350,225,5270,225,2.488264199993864,,193200,0.393,0.4339084426040948,0.4698039215686274,0.43522763811490917,rounds,100,105,8232,15346,node_visits,1833.129,2889.309,1.5761623977363297,11.826400004792958,16.807300002255943,4.351933799996914,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,gnb,AlwaysRebuild,always_rebuild,0,21735,1932,balanced_accuracy,7,7,0,0,7,0,0,0,0,1,0,,4,10,1,2,1448,5640,0,5640,7,0.012763399994582869,,1932,0.778,0.5756153669197147,0.40573776985541693,0.5482800326411313,params,402,402,,,params_read,402.0,402.0,1.0,0.9255999975721352,0.9386000019731,0.12752439999894705,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,gnb,MechanismSelector,mechanism_selector,0,21735,1932,balanced_accuracy,7,7,1,2,4,1,0,0,0,1,5,2,2,4,1,2,2132,6724,0,6724,9,0.014150599992717616,,1932,0.741,0.565631469979296,0.3027450980392157,0.5383971044467268,params,402,402,,,params_read,402.0,402.0,1.0,1.036100002238527,1.148099996498786,0.13446989999647485,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,gnb,FixedSchedule(k=3),fixed_schedule,0,21735,1932,balanced_accuracy,7,7,0,5,2,0,0,0,0,0,5,,1,3,1,2,1107,4886,0,4886,7,0.010175000003073364,,1932,0.734,0.5222452265930527,0.39880174291938997,0.498109841843976,params,402,402,,,params_read,402.0,402.0,1.0,1.0935999962384813,1.1190000004717149,0.13913730000058422,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,xgb,AlwaysRebuild,always_rebuild,0,51317,4560,balanced_accuracy,5,5,0,0,5,0,0,0,0,0,0,,0,0,0,0,0,500000,500,5000,500,15.371809299998858,,456000,0.675,0.60085351832726,0.6740714145264342,0.6008576287377034,rounds,100,100,36642,13844,node_visits,3853.825,2714.438,0.7043490558081906,18.80440000240924,16.869200000655837,20.55280810000113,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,xgb,MechanismSelector,mechanism_selector,0,51317,4560,balanced_accuracy,4,4,0,1,3,0,0,0,0,0,4,1,0,0,0,0,0,316000,320,6200,320,5.792660599996452,,456000,0.527,0.5773330475281095,0.5254741512452059,0.5773367887668904,rounds,100,105,36642,17106,node_visits,3853.825,3093.348,0.8026695555714128,14.878599999065045,16.096399995149113,12.06282060000376,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,xgb,FixedSchedule(k=3),fixed_schedule,0,51317,4560,balanced_accuracy,5,5,0,4,1,0,0,0,0,0,4,,0,0,0,0,0,116000,120,4200,120,2.20279440000013,,456000,0.607,0.5753454021084631,0.6060469060465119,0.5753476579238944,rounds,100,110,36642,18768,node_visits,3853.825,3270.751,0.8487025228182391,18.42179999948712,17.6967999941553,7.194366399999126,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,gnb,AlwaysRebuild,always_rebuild,0,51317,4560,balanced_accuracy,5,5,0,0,5,0,0,0,0,0,0,,0,0,0,0,0,5000,0,5000,5,0.008764999998675194,,4560,0.536,0.5484537287838338,0.5364206991179561,0.5484522243959282,params,402,402,,,params_read,402.0,402.0,1.0,0.8611000012024306,0.9049000000231899,0.18347260000155075,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,gnb,MechanismSelector,mechanism_selector,0,51317,4560,balanced_accuracy,5,5,0,2,3,0,0,0,0,0,5,2,0,0,0,0,0,7000,0,7000,8,0.01177649998862762,,4560,0.591,0.5420425979694838,0.5905913768903314,0.5420423276041598,params,402,402,,,params_read,402.0,402.0,1.0,1.051200000802055,0.985500002570916,0.19728000000031898,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,gnb,FixedSchedule(k=3),fixed_schedule,0,51317,4560,balanced_accuracy,5,5,0,4,1,0,0,0,0,0,4,,0,0,0,0,0,4200,0,4200,5,0.008355499994650017,,4560,0.513,0.527563965157745,0.511386289302512,0.5275651911379691,params,402,402,,,params_read,402.0,402.0,1.0,0.9571999980835244,0.8983999941847287,0.19320840000000317,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
