model,dataset,seed,prediction_change_pct,accuracy_gain_pp
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,5.0,5.0
rf,covtype,0,0.0,0.0
rf,covtype,0,15.0,15.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,26.923076923076923,20.588235294117652
rf,covtype,0,13.095238095238097,4.433713784021065
rf,covtype,0,7.042253521126761,-3.4722222222222268
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,14.678899082568808,6.837606837606841
rf,covtype,0,9.0,8.823529411764719
rf,covtype,0,7.142857142857142,5.339805825242716
rf,covtype,0,1.2987012987012987,-1.2987012987012991
rf,covtype,0,1.2987012987012987,-1.2987012987012991
rf,covtype,0,1.2987012987012987,-1.2987012987012991
rf,covtype,0,1.2987012987012987,1.2987012987012991
rf,covtype,0,0.0,0.0
rf,covtype,0,7.042253521126761,-7.042253521126762
rf,covtype,0,7.792207792207792,7.792207792207795
rf,covtype,0,3.896103896103896,3.8961038961038974
rf,covtype,0,0.0,0.0
rf,covtype,0,12.5,7.692307692307699
rf,covtype,0,9.090909090909092,4.929577464788726
rf,covtype,0,7.792207792207792,2.631578947368418
rf,covtype,0,3.896103896103896,-3.8961038961038974
rf,covtype,0,1.2987012987012987,1.2987012987012991
rf,covtype,0,0.0,0.0
rf,covtype,0,1.9230769230769231,1.9230769230769273
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,1.2987012987012987,-1.2987012987012991
rf,covtype,0,3.8461538461538463,3.8461538461538436
rf,covtype,0,8.620689655172415,-4.629629629629628
rf,covtype,0,12.987012987012985,-12.987012987012985
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,5.769230769230769,-5.769230769230771
rf,covtype,0,0.0,0.0
rf,covtype,0,15.789473684210526,-15.78947368421052
rf,covtype,0,0.0,0.0
rf,covtype,0,3.508771929824561,-3.508771929824561
rf,covtype,0,0.0,0.0
rf,covtype,0,1.9230769230769231,-1.1363636363636354
rf,covtype,0,20.3125,8.766233766233766
rf,covtype,0,0.0,0.0
rf,covtype,0,29.411764705882355,19.024390243902435
rf,covtype,0,0.0,0.0
rf,covtype,0,14.035087719298245,7.843137254901967
rf,covtype,0,29.577464788732392,-17.213114754098356
rf,covtype,0,1.5625,-1.0000000000000009
rf,covtype,0,0.0,0.0
rf,covtype,0,33.33333333333333,-17.34693877551021
rf,covtype,0,0.0,0.0
rf,covtype,0,11.11111111111111,11.11111111111111
rf,covtype,0,0.0,0.0
rf,covtype,0,8.88888888888889,-8.888888888888886
rf,covtype,0,2.8169014084507045,1.538461538461533
rf,covtype,0,28.125,-21.42857142857143
rf,covtype,0,0.0,0.0
rf,covtype,0,11.76470588235294,-11.764705882352944
rf,covtype,0,0.0,0.0
rf,covtype,0,2.564102564102564,2.564102564102566
rf,covtype,0,1.4084507042253522,-0.7142857142857117
rf,covtype,0,10.9375,6.034482758620685
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,5.844155844155844,5.555555555555558
rf,covtype,0,4.6875,-4.6875
rf,covtype,0,3.125,0.0
rf,covtype,0,7.8125,4.31034482758621
rf,covtype,0,2.9629629629629632,2.1505376344086002
rf,covtype,0,5.769230769230769,3.8461538461538436
rf,covtype,0,4.166666666666666,3.8834951456310773
rf,covtype,0,3.888888888888889,3.4313725490196068
rf,covtype,0,1.7964071856287425,1.5306122448979664
rf,covtype,0,0.0,0.0
rf,covtype,0,3.8461538461538463,5.000000000000004
rf,covtype,0,1.5625,1.6666666666666607
rf,covtype,0,8.620689655172415,-1.1350059737156526
rf,covtype,0,0.0,0.0
rf,covtype,0,1.0,1.81818181818183
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,1.0,1.6949152542372947
rf,covtype,0,3.125,-1.851851851851849
rf,covtype,0,0.0,0.0
rf,covtype,0,1.5625,-1.1904761904761862
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,12.82051282051282,-8.79629629629629
rf,covtype,0,0.0,0.0
rf,covtype,0,7.6923076923076925,-0.46296296296295947
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,2.564102564102564,-1.785714285714285
rf,covtype,0,0.0,0.0
rf,covtype,0,8.88888888888889,6.896551724137934
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,6.081081081081082,6.122448979591838
rf,covtype,0,7.8125,1.1363636363636354
rf,covtype,0,11.538461538461538,9.375
rf,covtype,0,6.25,4.081632653061229
rf,covtype,0,3.125,2.500000000000002
rf,covtype,0,1.7241379310344827,-1.1627906976744096
rf,covtype,0,1.7241379310344827,2.1739130434782705
rf,covtype,0,3.4482758620689653,-3.4482758620689724
rf,covtype,0,15.517241379310345,-9.469696969696972
rf,covtype,0,12.068965517241379,-2.7665317139001333
rf,covtype,0,0.0,0.0
rf,covtype,0,1.9230769230769231,1.428571428571429
rf,covtype,0,3.125,2.941176470588236
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,1.9230769230769231,2.3809523809523836
rf,covtype,0,0.0,0.0
rf,covtype,0,5.128205128205128,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,7.8125,3.99014778325123
rf,covtype,0,6.896551724137931,-6.666666666666665
rf,covtype,0,3.125,-0.09775171065494193
rf,covtype,0,1.7241379310344827,-1.785714285714285
rf,covtype,0,0.0,0.0
rf,covtype,0,6.25,7.407407407407401
rf,covtype,0,3.4482758620689653,-0.48484848484848797
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,2.8169014084507045,4.180327868852462
rf,covtype,0,1.5,1.0204081632653073
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,3.508771929824561,2.500000000000002
rf,covtype,0,0.0,0.0
rf,covtype,0,0.0,0.0
rf,covtype,0,3.4482758620689653,2.857142857142858
rf,covtype,0,0.0,0.0
rf,covtype,0,1.9230769230769231,-1.6129032258064502
rf,covtype,0,5.172413793103448,-0.3217503217503137
rf,covtype,0,3.8461538461538463,3.125
rf,covtype,1,3.5000000000000004,-0.3037366673730335
rf,covtype,1,1.5,-1.660818713450296
rf,covtype,1,0.5,0.19267822736031004
rf,covtype,1,5.389221556886228,2.3076923076923106
rf,covtype,1,0.0,0.0
rf,covtype,1,1.834862385321101,0.990099009900991
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,5.0,5.000000000000004
rf,covtype,1,3.125,3.125
rf,covtype,1,2.2222222222222223,-11.111111111111116
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,2.380952380952381,1.8518518518518545
rf,covtype,1,0.0,0.0
rf,covtype,1,3.125,-2.500000000000002
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.78125,-1.6666666666666718
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,1.1904761904761905,1.0204081632653073
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,20.0,20.0
rf,covtype,1,0.0,0.0
rf,covtype,1,20.0,20.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,3.125,3.125
rf,covtype,1,1.2987012987012987,-0.8333333333333415
rf,covtype,1,6.493506493506493,-3.0303030303030276
rf,covtype,1,0.0,0.0
rf,covtype,1,2.5974025974025974,3.9215686274509833
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,9.375,19.565217391304344
rf,covtype,1,0.625,-1.0869565217391242
rf,covtype,1,0.0,0.0
rf,covtype,1,1.2987012987012987,-1.388888888888884
rf,covtype,1,0.0,0.0
rf,covtype,1,3.896103896103896,1.4285714285714235
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,1.2987012987012987,2.2727272727272707
rf,covtype,1,1.2987012987012987,2.777777777777779
rf,covtype,1,14.285714285714285,13.043478260869568
rf,covtype,1,5.194805194805195,2.4390243902438935
rf,covtype,1,2.5974025974025974,-2.564102564102566
rf,covtype,1,0.0,0.0
rf,covtype,1,2.564102564102564,-1.4705882352941124
rf,covtype,1,0.0,0.0
rf,covtype,1,2.564102564102564,-1.4285714285714346
rf,covtype,1,0.0,0.0
rf,covtype,1,10.256410256410255,-6.25
rf,covtype,1,0.0,0.0
rf,covtype,1,5.128205128205128,-3.2258064516129004
rf,covtype,1,0.0,0.0
rf,covtype,1,5.128205128205128,-3.703703703703709
rf,covtype,1,0.0,0.0
rf,covtype,1,2.2222222222222223,2.2222222222222197
rf,covtype,1,12.987012987012985,14.28571428571429
rf,covtype,1,23.809523809523807,19.6078431372549
rf,covtype,1,1.5,1.5000000000000124
rf,covtype,1,2.5974025974025974,-1.388888888888895
rf,covtype,1,1.2987012987012987,-0.7352941176470562
rf,covtype,1,9.090909090909092,-5.645161290322576
rf,covtype,1,8.450704225352112,-4.761904761904756
rf,covtype,1,12.676056338028168,-7.03125
rf,covtype,1,21.875,-17.07317073170732
rf,covtype,1,0.0,0.0
rf,covtype,1,13.725490196078432,-8.536585365853655
rf,covtype,1,0.0,0.0
rf,covtype,1,5.88235294117647,-3.3333333333333326
rf,covtype,1,0.0,0.0
rf,covtype,1,2.2222222222222223,-2.2222222222222197
rf,covtype,1,0.0,0.0
rf,covtype,1,11.76470588235294,-6.122448979591832
rf,covtype,1,0.0,0.0
rf,covtype,1,2.2222222222222223,-2.2222222222222228
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,11.267605633802818,-6.153846153846154
rf,covtype,1,6.25,-4.761904761904756
rf,covtype,1,0.0,0.0
rf,covtype,1,5.88235294117647,-5.88235294117647
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,3.9215686274509802,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,2.0,3.1746031746031633
rf,covtype,1,1.5,2.1739130434782594
rf,covtype,1,5.172413793103448,3.1914893617021267
rf,covtype,1,9.375,1.805745554035565
rf,covtype,1,1.9230769230769231,-1.0204081632653073
rf,covtype,1,4.5,5.439560439560442
rf,covtype,1,1.5625,-1.388888888888884
rf,covtype,1,0.0,0.0
rf,covtype,1,2.9629629629629632,3.0303030303030387
rf,covtype,1,5.172413793103448,4.285714285714293
rf,covtype,1,1.5625,-0.9433962264150941
rf,covtype,1,5.769230769230769,6.25
rf,covtype,1,0.0,0.0
rf,covtype,1,6.8181818181818175,5.1724137931034475
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,4.6875,1.6129032258064502
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,4.0,6.060606060606055
rf,covtype,1,1.5625,-0.8620689655172376
rf,covtype,1,10.9375,-6.140350877192979
rf,covtype,1,4.6875,2.5423728813559365
rf,covtype,1,3.4482758620689653,-3.4482758620689613
rf,covtype,1,0.0,0.0
rf,covtype,1,18.181818181818183,-11.428571428571422
rf,covtype,1,0.0,0.0
rf,covtype,1,17.94871794871795,-17.948717948717952
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,3.125,-3.125
rf,covtype,1,0.0,0.0
rf,covtype,1,12.82051282051282,-7.14285714285714
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,4.545454545454546,3.125
rf,covtype,1,5.769230769230769,3.7480063795853225
rf,covtype,1,8.620689655172415,7.352941176470584
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,1.9230769230769231,-2.941176470588236
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,5.025125628140704,12.820512820512825
rf,covtype,1,6.666666666666667,5.555555555555558
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,7.801418439716312,10.747559893522629
rf,covtype,1,1.7241379310344827,-1.7241379310344862
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,1.7241379310344827,1.6666666666666718
rf,covtype,1,6.896551724137931,9.523809523809524
rf,covtype,1,1.5625,2.3255813953488413
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,10.256410256410255,3.877005347593576
rf,covtype,1,3.4482758620689653,-0.2389486260453988
rf,covtype,1,2.6881720430107525,-2.0941968040370074
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,5.172413793103448,-6.805555555555559
rf,covtype,1,1.9230769230769231,-2.500000000000002
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,1.7543859649122806,-1.4285714285714235
rf,covtype,1,3.4482758620689653,-0.36057692307692735
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,1,0.0,0.0
rf,covtype,2,2.0,-0.02725259751319431
rf,covtype,2,0.5,0.7142857142857117
rf,covtype,2,0.5,0.43859649122806044
rf,covtype,2,4.5,-3.3670753730633884
rf,covtype,2,2.5,1.089324618736398
rf,covtype,2,2.564102564102564,1.3157894736842146
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,20.0,20.000000000000007
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,2.564102564102564,1.851851851851849
rf,covtype,2,5.0,2.631578947368418
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,1.2987012987012987,1.5625
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,10.0,7.14285714285714
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,5.0,6.776556776556775
rf,covtype,2,5.194805194805195,-0.44117647058824483
rf,covtype,2,5.194805194805195,-5.525362318840587
rf,covtype,2,5.952380952380952,0.7352941176470562
rf,covtype,2,2.0,1.7094017094017255
rf,covtype,2,1.7964071856287425,1.0204081632653184
rf,covtype,2,7.042253521126761,-4.225352112676051
rf,covtype,2,2.8169014084507045,-2.0408163265306145
rf,covtype,2,0.0,0.0
rf,covtype,2,11.538461538461538,-7.692307692307687
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,5.172413793103448,5.1724137931034475
rf,covtype,2,1.2987012987012987,-1.2987012987012991
rf,covtype,2,6.493506493506493,1.2987012987012991
rf,covtype,2,9.090909090909092,-9.090909090909093
rf,covtype,2,3.896103896103896,-1.2987012987012991
rf,covtype,2,9.090909090909092,-9.090909090909093
rf,covtype,2,5.194805194805195,0.0
rf,covtype,2,3.896103896103896,-3.8961038961038974
rf,covtype,2,7.792207792207792,-7.792207792207795
rf,covtype,2,0.0,0.0
rf,covtype,2,7.6923076923076925,7.692307692307687
rf,covtype,2,4.761904761904762,1.2048192771084376
rf,covtype,2,6.493506493506493,-6.493506493506496
rf,covtype,2,1.2987012987012987,-1.2987012987012991
rf,covtype,2,0.0,0.0
rf,covtype,2,3.8461538461538463,3.8461538461538436
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,3.896103896103896,-3.8961038961038916
rf,covtype,2,2.5974025974025974,-2.5974025974025983
rf,covtype,2,0.0,0.0
rf,covtype,2,20.3125,-14.0625
rf,covtype,2,6.493506493506493,-6.49350649350649
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,1.4084507042253522,0.78125
rf,covtype,2,5.633802816901409,-3.0303030303030387
rf,covtype,2,4.6875,-3.658536585365857
rf,covtype,2,0.0,0.0
rf,covtype,2,13.725490196078432,-7.777777777777784
rf,covtype,2,0.0,0.0
rf,covtype,2,8.88888888888889,-8.888888888888888
rf,covtype,2,0.0,0.0
rf,covtype,2,7.8431372549019605,-4.081632653061229
rf,covtype,2,0.0,0.0
rf,covtype,2,4.444444444444445,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,4.444444444444445,-4.4444444444444455
rf,covtype,2,2.8169014084507045,-1.538461538461544
rf,covtype,2,15.625,-11.904761904761896
rf,covtype,2,0.0,0.0
rf,covtype,2,21.568627450980394,-21.568627450980394
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,13.223140495867769,10.95890410958904
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,1.5,2.1739130434782594
rf,covtype,2,14.84375,11.046511627906973
rf,covtype,2,5.172413793103448,3.5147392290249435
rf,covtype,2,17.24137931034483,-8.974358974358976
rf,covtype,2,3.0,1.2087912087912156
rf,covtype,2,14.0625,6.150793650793646
rf,covtype,2,1.7964071856287425,2.2727272727272707
rf,covtype,2,0.0,0.0
rf,covtype,2,3.4482758620689653,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,22.727272727272727,-12.5
rf,covtype,2,6.896551724137931,5.128205128205121
rf,covtype,2,0.0,0.0
rf,covtype,2,1.9230769230769231,-1.9230769230769162
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,3.125,3.0303030303030276
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,9.859154929577464,6.481481481481466
rf,covtype,2,5.527638190954774,7.841474445952057
rf,covtype,2,4.6875,-0.8771929824561431
rf,covtype,2,4.6875,-2.5423728813559254
rf,covtype,2,18.75,-10.526315789473683
rf,covtype,2,15.625,-9.259259259259256
rf,covtype,2,17.24137931034483,-11.904761904761907
rf,covtype,2,7.8125,-4.807692307692313
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,2.564102564102564,-1.3157894736842146
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,2.272727272727273,1.5625
rf,covtype,2,1.9230769230769231,2.631578947368418
rf,covtype,2,3.4482758620689653,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,1.7241379310344827,1.7857142857142905
rf,covtype,2,0.0,0.0
rf,covtype,2,2.272727272727273,1.4705882352941124
rf,covtype,2,3.125,0.0
rf,covtype,2,0.0,0.0
rf,covtype,2,0.0,0.0
